Group,n_shipped,n_parent,bgg_matches,n_eligible_sat,max_dmag_shipped,n_dmag_gt3,expected_objids,shipped_objids,quartet_set_changed,not_3_nearest_eligible,n_ineligible_closer,dist2bgg_recompute_max_err
1719,4,11,True,4,2.746355000000001,0,1237648721792729305;1237648704600670761;1237648721792729473,1237648704600670761;1237648721792729473;1237648721792729305,False,False,3,0.5359278897958948
1722,4,11,True,7,2.131771999999998,0,1237665567154962520;1237665530649706709;1237665567155028247,1237665567155028247;1237665567154962520;1237665530649706709,False,False,1,0.2894822442480871
1729,4,11,True,7,2.4532939999999996,0,1237662239091917063;1237662239091982527;1237662239091916865,1237662239091916865;1237662239091917063;1237662239091982527,False,False,2,0.2265773868058112
1731,4,11,True,5,1.2622430000000016,0,1237667783903346812;1237667783903346858;1237667783903281233,1237667783903346812;1237667783903281233;1237667783903346858,False,False,3,0.2545374853332749
1732,4,11,True,6,2.7371739999999996,0,1237667736128847908;1237667736128913415;1237667736128782467,1237667736128913415;1237667736128847908;1237667736128782467,False,False,1,0.4439564339561528
1733,4,11,True,4,2.856095,0,1237661418750279810;1237661418750279849;1237661388679348337,1237661418750279810;1237661418750279849;1237661388679348337,False,False,1,0.25143454275477684
1737,4,11,True,10,2.9307209999999984,0,1237661949711220893;1237661949711220837;1237661949711220877,1237661949711220877;1237661949711220893;1237661949711220837,False,False,0,0.14618424160756804
1739,4,11,True,5,2.3710720000000016,0,1237655473429741825;1237665355086757968;1237655348358021297,1237655348358021297;1237655473429741825;1237665355086757968,False,False,4,0.5473714009080304
1740,4,11,True,8,2.9560439999999986,0,1237667430105022513;1237667430105022648;1237667430105022483,1237667430105022483;1237667430105022513;1237667430105022648,False,False,1,0.19279383041525833
1743,4,11,True,6,2.8613290000000013,0,1237654652561653886;1237654652561654051;1237654652561588590,1237654652561588590;1237654652561653886;1237654652561654051,False,False,2,0.2750004673014166
1744,4,11,True,5,2.848445999999999,0,1237655471822209115;1237659326567678032;1237655471822209218,1237655471822209115;1237655471822209218;1237659326567678032,False,False,1,0.34623896824756883
1746,4,11,True,6,1.8573699999999995,0,1237668349214785655;1237668349214785881;1237668331493916905,1237668349214785655;1237668331493916905;1237668349214785881,False,False,3,0.5100585703618439
1747,4,11,True,10,2.8840400000000024,0,1237655743482757360;1237655743482691805;1237655743482757400,1237655743482691805;1237655743482757360;1237655743482757400,False,False,0,0.26751542305723675
1749,4,11,True,8,2.762276,0,1237662531137568924;1237662531137568918;1237662531137634375,1237662531137568924;1237662531137634375;1237662531137568918,False,False,1,0.2194241973957647
1750,4,11,True,7,1.7428989999999978,0,1237662303514591245;1237662303514656781;1237662501076467812,1237662303514591245;1237662303514656781;1237662501076467812,False,False,1,0.7498849255880007
1751,4,11,True,7,2.587593000000002,0,1237661873481318442;1237661873481318536;1237661873481384179,1237661873481318536;1237661873481318442;1237661873481384179,False,False,3,0.4553121089888954
1753,4,11,True,6,2.928314999999998,0,1237658802572099607;1237657590857400524;1237657590857531471,1237657590857531471;1237658802572099607;1237657590857400524,False,False,1,0.5333296575017084
1754,4,11,True,6,2.467257,0,1237655503498314153;1237655129844416636;1237655503498248707,1237655129844416636;1237655503498248707;1237655503498314153,False,False,2,0.34485510098294725
1756,4,11,True,9,2.1937770000000008,0,1237667782850052121;1237667782850052122;1237667782850052123,1237667782850052121;1237667782850052122;1237667782850052123,False,False,0,0.03925339758715407
1757,4,11,True,8,2.060492,0,1237667293188718744;1237667293188718767;1237667293188653149,1237667293188653149;1237667293188718744;1237667293188718767,False,False,1,0.32597071951813383
1758,4,11,True,10,2.2500600000000013,0,1237663915730272292;1237663915730272304;1237663915730272609,1237663915730272292;1237663915730272609;1237663915730272304,False,False,0,0.2330683590452578
1759,4,11,True,10,2.793578,0,1237665532260581636;1237665549437960610;1237665549437960502,1237665549437960610;1237665532260581636;1237665549437960502,False,False,0,0.24679444650368865
1939,4,10,True,5,2.6426149999999993,0,1237657220414308480;1237657220414308395;1237657611263475859,1237657611263475859;1237657220414308480;1237657220414308395,False,False,2,0.6547978994674146
1948,4,10,True,6,2.8905600000000007,0,1237662341090312387;1237662665889939764;1237662306740601080,1237662341090312387;1237662665889939764;1237662306740601080,False,False,3,0.6674428717175918
1949,4,10,True,6,2.6420749999999984,0,1237661357535461544;1237660635995242604;1237660635995308152,1237660635995242604;1237661357535461544;1237660635995308152,False,False,1,0.6657896156576122
1953,4,10,True,7,2.7719829999999988,0,1237667536398909508;1237667536398975190;1237667536398909593,1237667536398909508;1237667536398975190;1237667536398909593,False,False,0,0.4863407465897591
1954,4,10,True,7,2.5351599999999976,0,1237667734497722567;1237667734497722543;1237667782286704806,1237667734497722543;1237667734497722567;1237667782286704806,False,False,2,0.35515183910514736
1977,4,10,True,3,2.628370999999998,0,1237651190815719626;1237651190815719612;1237651190815719555,1237651190815719555;1237651190815719612;1237651190815719626,False,False,3,1.0115549780699276
1996,4,10,True,7,2.164772000000003,0,1237655369826697452;1237655464844198086;1237655464844263595,1237655464844263595;1237655369826697452;1237655464844198086,False,False,2,0.30206895259750866
2009,4,10,True,5,2.1911629999999995,0,1237664668981264486;1237662225140088946;1237664668981330034,1237664668981264486;1237664668981330034;1237662225140088946,False,False,1,0.27662256821255493
2018,4,10,True,5,1.6657880000000027,0,1237654391103553879;1237654391103619286;1237654391103553687,1237654391103553687;1237654391103619286;1237654391103553879,False,False,0,0.16469984301030216
2021,4,10,True,6,2.9254430000000013,0,1237661874027102311;1237661852019196066;1237661852019261469,1237661852019261469;1237661874027102311;1237661852019196066,False,False,1,0.3644386425459212
2025,4,10,True,7,1.9008199999999995,0,1237671260671443273;1237671260671443267;1237671260671443213,1237671260671443267;1237671260671443213;1237671260671443273,False,False,0,0.20846056377281208
2038,4,10,True,6,2.6346559999999997,0,1237659326018355471;1237659326018355451;1237659149921091774,1237659326018355451;1237659326018355471;1237659149921091774,False,False,0,0.4053024529007434
2039,4,10,True,8,2.987059000000002,0,1237662267539980658;1237662267539980622;1237662267539980522,1237662267539980622;1237662267539980658;1237662267539980522,False,False,1,0.17590432538289935
2041,4,10,True,5,2.192608,0,1237668293376016459;1237668293375951070;1237668293375951157,1237668293375951070;1237668293375951157;1237668293376016459,False,False,0,0.15686564369605316
2051,4,10,True,5,2.624725999999999,0,1237655473432101295;1237655374647918862;1237655374647918701,1237655473432101295;1237655374647918701;1237655374647918862,False,False,0,0.43861014999949255
2052,4,10,True,8,2.9096129999999967,0,1237667142330548459;1237667142330548370;1237667142330548469,1237667142330548370;1237667142330548459;1237667142330548469,False,False,1,0.24359447740869022
2055,4,10,True,6,2.4549400000000006,0,1237651272962211932;1237651272962212132;1237651272962277451,1237651272962211932;1237651272962212132;1237651272962277451,False,False,0,0.18174167086332194
2057,4,10,True,8,2.690539000000001,0,1237657242433028261;1237657242433093724;1237657242433028277,1237657242433028261;1237657242433093724;1237657242433028277,False,False,1,0.30283900256660523
2064,4,10,True,6,1.3587339999999983,0,1237662264862376025;1237662264862441723;1237662264862376390,1237662264862441723;1237662264862376390;1237662264862376025,False,False,2,0.50699736965184
2065,4,10,True,6,2.1057859999999984,0,1237658491204665407;1237658491204730988;1237658491204665353,1237658491204665353;1237658491204665407;1237658491204730988,False,False,1,0.3340005681986744
2067,4,10,True,6,2.4211479999999987,0,1237659161195249691;1237661385998401730;1237659161195249868,1237661385998401730;1237659161195249868;1237659161195249691,False,False,1,0.33298769884594037
2068,4,10,True,4,2.340322999999998,0,1237660343935041725;1237660343934976007;1237660635989737560,1237660343935041725;1237660635989737560;1237660343934976007,False,False,3,0.6818589219618776
2070,4,10,True,7,1.9781329999999997,0,1237667112257650761;1237667141792170057;1237667112257716415,1237667112257650761;1237667112257716415;1237667141792170057,False,False,1,0.19516744951527
2071,4,10,True,8,2.309256999999999,0,1237665026510946313;1237665026510880997;1237665026510881018,1237665026510946313;1237665026510881018;1237665026510880997,False,False,0,0.15310190788130473
2072,4,10,True,5,2.3732830000000007,0,1237658800431104162;1237662303503974501;1237662303503909059,1237662303503974501;1237662303503909059;1237658800431104162,False,False,1,0.2435783667738889
2073,4,10,True,7,2.240407000000001,0,1237668293906530412;1237668293906464988;1237668293906464929,1237668293906530412;1237668293906464929;1237668293906464988,False,False,0,0.3884163311943567
2074,4,10,True,8,2.373495000000002,0,1237651250439979263;1237651250439979264;1237655128762810629,1237651250439979263;1237655128762810629;1237651250439979264,False,False,0,0.26575343576684674
2077,4,10,True,8,2.9075210000000027,0,1237665442070528252;1237665442070593666;1237665442070593542,1237665442070593666;1237665442070593542;1237665442070528252,False,False,1,0.293520248153083
2078,4,10,True,8,2.9182489999999994,0,1237667429568086156;1237667429568086113;1237667429568086121,1237667429568086113;1237667429568086156;1237667429568086121,False,False,1,0.1642042725695867
2079,4,10,True,3,2.679980999999998,0,1237651752919040182;1237651752919040221;1237653664180732221,1237651752919040182;1237651752919040221;1237653664180732221,False,False,2,0.7269789168309586
2080,4,10,True,7,2.7631489999999985,0,1237661958300238043;1237661958300238036;1237661958300238168,1237661958300238036;1237661958300238043;1237661958300238168,False,False,1,0.16814905022251825
2081,4,10,True,4,1.493697000000001,0,1237665024374865968;1237665024374866095;1237665024375062540,1237665024375062540;1237665024374866095;1237665024374865968,False,False,3,0.7516724421842511
2083,4,10,True,5,2.0216429999999974,0,1237664131554541775;1237661069789561066;1237661069789561112,1237664131554541775;1237661069789561066;1237661069789561112,False,False,4,0.6072831041863473
2084,4,10,True,8,2.619009000000002,0,1237654604776472776;1237654604776472806;1237654604776472790,1237654604776472806;1237654604776472790;1237654604776472776,False,False,0,0.15653359311476356
2086,4,10,True,4,2.6050579999999997,0,1237673705578758184;1237673705578758555;1237651272418132006,1237651272418132006;1237673705578758184;1237673705578758555,False,False,5,0.5593994439365151
2088,4,10,True,7,2.7396689999999992,0,1237657400806277320;1237657400806277191;1237657400806342833,1237657400806277320;1237657400806342833;1237657400806277191,False,False,2,0.7875875542567954
2089,4,10,True,6,2.4890420000000013,0,1237660635461779634;1237661357538869384;1237660635461779518,1237660635461779518;1237661357538869384;1237660635461779634,False,False,1,0.42192697539640633
2090,4,10,True,7,2.4228249999999996,0,1237665328771563541;1237667255619354751;1237667255619354715,1237667255619354751;1237665328771563541;1237667255619354715,False,False,1,0.6464212605016844
2091,4,10,True,8,2.7515820000000026,0,1237654879669452848;1237654879669453281;1237654879669453071,1237654879669453071;1237654879669452848;1237654879669453281,False,False,0,0.191043567902482
2093,4,10,True,8,2.5146349999999984,0,1237665549439795426;1237665549439795506;1237665549439795565,1237665549439795506;1237665549439795565;1237665549439795426,False,False,0,0.18754719560734312
2095,4,10,True,6,2.248881000000001,0,1237662237478682689;1237662237478682633;1237662237478617282,1237662237478682689;1237662237478682633;1237662237478617282,False,False,1,0.7214498774604685
2252,4,9,True,4,2.8642980000000016,0,1237651538179850262;1237651538179784880;1237651537642914009,1237651537642914009;1237651538179850262;1237651538179784880,False,False,3,0.9062341956627336
2283,4,9,True,5,2.9278109999999984,0,1237659324953854326;1237659329239777432;1237659324953854292,1237659329239777432;1237659324953854292;1237659324953854326,False,False,1,0.2966476308070769
2306,4,9,True,4,2.771552,0,1237668296601239639;1237668296601174268;1237668496867000461,1237668496867000461;1237668296601239639;1237668296601174268,False,False,4,1.0134378348027653
2318,4,9,True,4,2.949154,0,1237651251486785701;1237651252023722212;1237651252023525473,1237651252023525473;1237651251486785701;1237651252023722212,False,False,2,0.9228647434590549
2345,4,9,True,3,2.8005549999999992,0,1237661949178216474;1237661949178216473;1237661811198459942,1237661949178216474;1237661949178216473;1237661811198459942,False,False,5,1.8712498109101787
2355,4,9,True,5,2.720471,0,1237648721790894241;1237648705135772257;1237648705135837483,1237648721790894241;1237648705135772257;1237648705135837483,False,False,1,0.3566985175791908
2376,4,9,True,4,2.5545170000000006,0,1237659329773633620;1237659325487644730;1237659329773699247,1237659325487644730;1237659329773699247;1237659329773633620,False,False,4,0.4865602343912325
2417,4,9,True,5,2.771287000000001,0,1237662696499380384;1237662696499380362;1237662696499183930,1237662696499183930;1237662696499380362;1237662696499380384,False,False,2,0.8102727258937357
2423,4,9,True,8,1.8115479999999984,0,1237662267537949098;1237662267537949046;1237662267538014312,1237662267538014312;1237662267537949046;1237662267537949098,False,False,0,0.6587063977655632
2435,4,9,True,6,2.5753340000000016,0,1237673809192157411;1237673809192223014;1237674371289907217,1237673809192223014;1237674371289907217;1237673809192157411,False,False,0,0.14662602814297987
2454,4,9,True,6,2.916544000000002,0,1237648721249435833;1237648721249501332;1237648704594313302,1237648721249501332;1237648704594313302;1237648721249435833,False,False,0,0.1942527790129196
2456,4,9,True,4,2.9759220000000006,0,1237668349207511108;1237668349207445599;1237668314847051864,1237668314847051864;1237668349207445599;1237668349207511108,False,False,3,1.2128877344817113
2457,4,9,True,4,2.578092999999999,0,1237654609606148138;1237654609606279302;1237654875361378383,1237654609606148138;1237654875361378383;1237654609606279302,False,False,4,0.6738134149889401
2462,4,9,True,5,2.9239560000000004,0,1237659325491904550;1237665355622187254;1237659325491839305,1237659325491839305;1237659325491904550;1237665355622187254,False,False,2,0.6333215089588133
2471,4,9,True,4,2.7557030000000005,0,1237661124540956928;1237664094510907472;1237661124541087880,1237661124540956928;1237664094510907472;1237661124541087880,False,False,0,0.9233015214390505
2477,4,9,True,7,2.7954570000000025,0,1237655744023691585;1237662267540766897;1237655744023626322,1237662267540766897;1237655744023691585;1237655744023626322,False,False,0,0.21132864716710564
2482,4,9,True,3,2.968831999999999,0,1237665129066070261;1237665098464952456;1237665129066070035,1237665129066070035;1237665098464952456;1237665129066070261,False,False,1,0.29801908389906995
2485,4,9,True,4,2.524101999999999,0,1237667254005923866;1237667211056382122;1237667211056447529,1237667254005923866;1237667211056382122;1237667211056447529,False,False,4,0.6613193188776094
2489,4,9,True,4,2.728162000000001,0,1237657769628926213;1237657402416758934;1237657606427181201,1237657769628926213;1237657606427181201;1237657402416758934,False,False,1,0.5720849904943783
2491,4,9,True,5,2.557031000000002,0,1237648721754652794;1237651801234210980;1237654670272561322,1237648721754652794;1237654670272561322;1237651801234210980,False,False,0,0.4370496747294883
2494,4,9,True,7,1.7671530000000004,0,1237665228385157138;1237665228385157137;1237665228385157229,1237665228385157137;1237665228385157229;1237665228385157138,False,False,0,0.19227372565474177
2497,4,9,True,3,1.323166999999998,0,1237664294761594986;1237664294761594907;1237662224612392982,1237664294761594986;1237662224612392982;1237664294761594907,False,False,4,0.3325955050270517
2498,4,9,True,8,2.133980000000001,0,1237658493883711562;1237658493883711660;1237658493883711521,1237658493883711521;1237658493883711562;1237658493883711660,False,False,0,0.4698184561151191
2499,4,9,True,4,2.6432010000000012,0,1237667253995503633;1237667253995503858;1237667211582767354,1237667253995503633;1237667211582767354;1237667253995503858,False,False,1,0.27483347136964564
2500,4,9,True,6,2.450492999999998,0,1237671129667731636;1237658493353656373;1237671129667731700,1237671129667731700;1237671129667731636;1237658493353656373,False,False,0,0.3317412751390476
2501,4,9,True,6,2.297173000000001,0,1237665531709817003;1237665531709816970;1237665548887195936,1237665531709816970;1237665548887195936;1237665531709817003,False,False,2,0.3406221707942656
2503,4,9,True,3,2.132881000000001,0,1237667292114845769;1237667429555437726;1237667429555437686,1237667292114845769;1237667429555437686;1237667429555437726,False,False,3,1.042878805171366
2504,4,9,True,6,2.9220509999999997,0,1237662665889611792;1237662665889546707;1237662665889546613,1237662665889546707;1237662665889611792;1237662665889546613,False,False,1,0.3136174081402343
2510,4,9,True,5,2.4577589999999994,0,1237665330395152533;1237665330395152577;1237665226774347799,1237665226774347799;1237665330395152577;1237665330395152533,False,False,2,1.3927713538490423
2513,4,9,True,7,2.5306800000000003,0,1237667538550456390;1237667538550456457;1237667538550456486,1237667538550456486;1237667538550456390;1237667538550456457,False,False,0,0.2144202433380853
2514,4,9,True,6,2.5896120000000025,0,1237653613184286930;1237654381978124522;1237654381978124528,1237654381978124528;1237653613184286930;1237654381978124522,False,False,2,0.2735226518742948
2519,4,9,True,5,1.5024699999999989,0,1237662641734025606;1237662641734025672;1237662641733960172,1237662641733960172;1237662641734025606;1237662641734025672,False,False,0,0.23681587855334474
2524,4,9,True,7,2.899363000000001,0,1237655743485050967;1237655743485051105;1237655743485051204,1237655743485050967;1237655743485051105;1237655743485051204,False,False,0,0.19182269683074704
2526,4,9,True,6,2.0931379999999997,0,1237667781749309505;1237667781749309646;1237667734497198213,1237667781749309505;1237667734497198213;1237667781749309646,False,False,1,0.4113997299050869
2530,4,9,True,7,1.5626379999999997,0,1237657856065994763;1237657856065929302;1237657856065929446,1237657856065929302;1237657856065994763;1237657856065929446,False,False,1,0.2169960852117221
2538,4,9,True,5,2.7323120000000003,0,1237667324328738997;1237667324328739003;1237667324328673395,1237667324328673395;1237667324328739003;1237667324328738997,False,False,2,0.32974573426084675
2539,4,9,True,6,2.7375870000000013,0,1237651250968199290;1237651250968199390;1237651250968199408,1237651250968199290;1237651250968199408;1237651250968199390,False,False,0,0.0946920619980891
2540,4,9,True,3,2.8675570000000015,0,1237665441516421312;1237665441516355626;1237665428627324992,1237665441516355626;1237665441516421312;1237665428627324992,False,False,3,0.8716659058531704
2543,4,9,True,6,1.4907129999999995,0,1237658204514746433;1237658204514811907;1237658204514811929,1237658204514811907;1237658204514746433;1237658204514811929,False,False,0,0.28622065268085795
2547,4,9,True,6,2.1883370000000006,0,1237671956981219542;1237671990803562762;1237671956981088440,1237671956981088440;1237671990803562762;1237671956981219542,False,False,1,0.5293623976083204
2548,4,9,True,7,2.9553980000000024,0,1237661416603910488;1237661416603910440;1237661386532978835,1237661386532978835;1237661416603910440;1237661416603910488,False,False,0,0.2115462129826602
2549,4,9,True,3,1.7555890000000005,0,1237667549272080652;1237667549272145983;1237667549272014990,1237667549272014990;1237667549272080652;1237667549272145983,False,False,3,0.5133962000001215
2550,4,9,True,6,1.691323999999998,0,1237667211585650986;1237667211585650886;1237667211585585288,1237667211585585288;1237667211585650886;1237667211585650986,False,False,1,0.24201739537946487
2554,4,9,True,5,2.3608249999999984,0,1237655108902584442;1237654653642932295;1237654653642932418,1237655108902584442;1237654653642932295;1237654653642932418,False,False,0,0.286084799442226
2689,4,8,True,4,2.6248710000000024,0,1237671122692407542;1237671122692473127;1237661070858059829,1237671122692407542;1237671122692473127;1237661070858059829,False,False,1,0.5505729093714855
2832,4,8,True,4,2.314387,0,1237665530651083244;1237665566619468087;1237665530650952005,1237665566619468087;1237665530651083244;1237665530650952005,False,False,0,0.7571782810817815
2838,4,8,True,4,2.816569000000001,0,1237662264320852039;1237662264320917765;1237662197745320335,1237662264320852039;1237662197745320335;1237662264320917765,False,False,2,0.6452321256687163
2857,4,8,True,5,2.701402999999999,0,1237665440988463230;1237665440988528754;1237665440988528752,1237665440988463230;1237665440988528752;1237665440988528754,False,False,1,0.14053604769610661
2892,4,8,True,5,2.305071999999999,0,1237651735235919950;1237651735235920177;1237648722857033814,1237651735235919950;1237651735235920177;1237648722857033814,False,False,2,0.7957771673820275
2904,4,8,True,3,2.989369,0,1237665372795502891;1237665372258697307;1237665536003539140,1237665536003539140;1237665372795502891;1237665372258697307,False,False,4,1.088989811447835
2917,4,8,True,4,2.6105219999999996,0,1237662302989451434;1237662501088199136;1237662501088395735,1237662302989451434;1237662501088199136;1237662501088395735,False,False,3,1.2481566768614734
2959,4,8,True,3,2.609978999999999,0,1237662199895556320;1237662199895687252;1237662199895687423,1237662199895556320;1237662199895687252;1237662199895687423,False,False,4,0.9103262667473189
2975,4,8,True,5,2.8254270000000012,0,1237651496830239120;1237651496830173526;1237651274029465878,1237651496830239120;1237651274029465878;1237651496830173526,False,False,1,0.6831064066494879
2995,4,8,True,5,2.911300999999998,0,1237661210975010820;1237661210974945542;1237661210974945541,1237661210975010820;1237661210974945541;1237661210974945542,False,False,0,0.1286511896296818
2999,4,8,True,4,2.5593990000000026,0,1237661949715808398;1237661949715808406;1237661949715808537,1237661949715808398;1237661949715808406;1237661949715808537,False,False,1,0.25070318592258545
3000,4,8,True,3,2.6931329999999996,0,1237667324335882318;1237667324335882422;1237667444586971212,1237667324335882318;1237667444586971212;1237667324335882422,False,False,3,1.1934254949688352
3008,4,8,True,4,2.0089659999999974,0,1237667783344586992;1237667731267715534;1237667731267715317,1237667783344586992;1237667731267715317;1237667731267715534,False,False,3,0.6588494068853468
3017,4,8,True,4,2.7055620000000005,0,1237654605856309258;1237654605856243957;1237654602098344230,1237654602098344230;1237654605856309258;1237654605856243957,False,False,0,0.2055170121013008
3018,4,8,True,7,2.9522600000000025,0,1237667735035248725;1237667735035183229;1237667782824231001,1237667735035248725;1237667735035183229;1237667782824231001,False,False,0,0.2391286511764692
3025,4,8,True,4,2.4858849999999997,0,1237648722834686003;1237648722834751727;1237654028715098212,1237648722834686003;1237648722834751727;1237654028715098212,False,False,2,0.6156665573255609
3026,4,8,True,6,2.824449999999999,0,1237668365852148088;1237668365852082663;1237668365852082564,1237668365852082663;1237668365852082564;1237668365852148088,False,False,1,0.29293026317558724
3027,4,8,True,5,2.6775540000000007,0,1237660636001075218;1237661358078165201;1237661358078165070,1237661358078165070;1237660636001075218;1237661358078165201,False,False,1,0.207335032524818
3030,4,8,True,5,2.998356000000001,0,1237661950802657501;1237661950802722870;1237662199887102065,1237662199887102065;1237661950802657501;1237661950802722870,False,False,0,0.4089865066123366
3034,4,8,True,3,2.5754459999999995,0,1237668315919876132;1237668350817468531;1237668315383070773,1237668315919876132;1237668315383070773;1237668350817468531,False,False,2,1.2751567034966627
3035,4,8,True,7,2.4555450000000008,0,1237653587944669285;1237653587944734748;1237653587944735007,1237653587944669285;1237653587944734748;1237653587944735007,False,False,0,0.6117494147118325
3040,4,8,True,4,2.079419999999999,0,1237665536542179811;1237665536542245055;1237665101149176029,1237665536542179811;1237665101149176029;1237665536542245055,False,False,3,0.6119231343223746
3043,4,8,True,3,2.8695079999999997,0,1237651714798584020;1237651714261582084;1237654952666595635,1237651714798584020;1237654952666595635;1237651714261582084,False,False,2,0.9718861932439395
3046,4,8,True,5,2.9062240000000017,0,1237665128006680670;1237665024367722528;1237665024367722513,1237665024367722528;1237665024367722513;1237665128006680670,False,False,1,0.43446168804860363
3050,4,8,True,5,2.809941000000002,0,1237670964854784136;1237668288546406511;1237668288546275407,1237670964854784136;1237668288546406511;1237668288546275407,False,False,2,0.7763512617706176
3053,4,8,True,4,2.916927000000001,0,1237655501889994956;1237655473974345996;1237655501889929814,1237655473974345996;1237655501889994956;1237655501889929814,False,False,1,0.3181340037635154
3059,4,8,True,4,2.768468000000002,0,1237667538009850042;1237667538009850089;1237667538546655418,1237667538009850042;1237667538009850089;1237667538546655418,False,False,3,0.545623224631564
3062,4,8,True,6,2.1373260000000016,0,1237665330921013326;1237665330921078921;1237665330921078839,1237665330921078839;1237665330921078921;1237665330921013326,False,False,1,0.17630791006298985
3067,4,8,True,4,2.153538000000001,0,1237662225671520364;1237662225671520433;1237662225671454772,1237662225671520364;1237662225671454772;1237662225671520433,False,False,2,0.5027841982491115
3072,4,8,True,5,2.8128339999999987,0,1237655368760098912;1237655368760164476;1237655368760164378,1237655368760164378;1237655368760098912;1237655368760164476,False,False,0,0.3615598099573374
3075,4,8,True,5,2.6017539999999997,0,1237658613596618862;1237658613596618864;1237658613596618841,1237658613596618862;1237658613596618864;1237658613596618841,False,False,0,0.21706729874850073
3085,4,8,True,3,2.3425459999999987,0,1237670450523078792;1237670450523144290;1237667783889190972,1237667783889190972;1237670450523144290;1237670450523078792,False,False,3,0.47498635876889495
3092,4,8,True,5,2.4287449999999993,0,1237671767461396524;1237671767461265510;1237671767461265556,1237671767461265510;1237671767461396524;1237671767461265556,False,False,1,0.5993777210248759
3094,4,8,True,4,2.640440999999999,0,1237671992949342322;1237671992949407904;1237662247130300506,1237671992949342322;1237671992949407904;1237662247130300506,False,False,2,1.2187639867163753
3097,4,8,True,5,1.4327440000000031,0,1237661383308083258;1237661383308017837;1237661138492522549,1237661138492522549;1237661383308017837;1237661383308083258,False,False,0,0.4519630395582759
3103,4,7,True,4,2.5591399999999993,0,1237657591393157159;1237657591393157322;1237657591393157204,1237657591393157159;1237657591393157322;1237657591393157204,False,False,1,0.28244249431012136
3110,4,8,True,7,2.6379699999999993,0,1237665429705785479;1237665429705785563;1237665429705719871,1237665429705719871;1237665429705785563;1237665429705785479,False,False,0,0.5819785174764576
3113,4,8,True,7,2.5819730000000014,0,1237667550881841386;1237667550881841390;1237667550881841346,1237667550881841386;1237667550881841390;1237667550881841346,False,False,0,0.14445898126177514
3116,4,8,True,4,2.109701000000001,0,1237663546367148079;1237663546367082821;1237663529724084390,1237663529724084390;1237663546367148079;1237663546367082821,False,False,2,0.31409212750757654
3119,4,8,True,4,2.1238840000000003,0,1237662224596271276;1237662224596336711;1237662224596205572,1237662224596205572;1237662224596336711;1237662224596271276,False,False,1,0.49771588879193374
3125,4,8,True,5,2.5633429999999997,0,1237667112793800838;1237667112793801028;1237667112793800968,1237667112793800838;1237667112793801028;1237667112793800968,False,False,0,0.25972604875078975
3126,4,8,True,4,2.5004209999999993,0,1237648721771823351;1237648721771823374;1237648705116766267,1237648705116766267;1237648721771823351;1237648721771823374,False,False,2,0.3676396163283897
3127,4,8,True,5,2.239650000000001,0,1237668293906268167;1237668293906202788;1237668289085833234,1237668293906268167;1237668293906202788;1237668289085833234,False,False,2,0.3872055906013081
3130,4,8,True,6,2.953745999999999,0,1237662263248289975;1237662263248290058;1237662263248158975,1237662263248290058;1237662263248289975;1237662263248158975,False,False,1,0.5752112102329239
3131,4,8,True,5,2.530821999999997,0,1237661064952480026;1237661064952545415;1237660669814964240,1237661064952480026;1237660669814964240;1237661064952545415,False,False,0,0.19990456357646558
3133,4,8,True,4,2.8208850000000005,0,1237658312943599687;1237655109454266500;1237658312943796369,1237658312943599687;1237658312943796369;1237655109454266500,False,False,3,0.6886413314197188
3135,4,8,True,5,2.9714910000000003,0,1237665328787357712;1237665225703489844;1237665225703555198,1237665328787357712;1237665225703489844;1237665225703555198,False,False,2,0.4883191548376953
3136,4,8,True,3,2.738711000000002,0,1237667550348574796;1237667911662305462;1237667911662370970,1237667911662370970;1237667550348574796;1237667911662305462,False,False,3,0.7178142831172263
3140,4,8,True,6,2.1423099999999984,0,1237657775534637628;1237657630042161415;1237657775534637474,1237657775534637474;1237657630042161415;1237657775534637628,False,False,0,0.44154736350558466
3142,4,8,True,4,1.1618199999999987,0,1237665102219903237;1237665102219903152;1237665102219837516,1237665102219903152;1237665102219903237;1237665102219837516,False,False,1,0.4256193677884763
3143,4,8,True,4,1.8948050000000016,0,1237658298999832729;1237658298999832751;1237658298999898164,1237658298999832729;1237658298999898164;1237658298999832751,False,False,1,0.3303532259932327
3147,4,8,True,4,2.606617,0,1237664671644844043;1237665129624043636;1237665129624043700,1237665129624043636;1237665129624043700;1237664671644844043,False,False,2,0.542254919675262
3150,4,8,True,7,1.1298069999999996,0,1237668271372042278;1237668271372042279;1237668271372042420,1237668271372042420;1237668271372042279;1237668271372042278,False,False,0,0.09305094085865728
3156,4,8,True,7,1.8582850000000022,0,1237662663754645815;1237662663754645873;1237662663754645845,1237662663754645873;1237662663754645815;1237662663754645845,False,False,0,0.34902770378305625
3172,4,8,True,5,1.8967069999999993,0,1237661435921629323;1237661435921563811;1237661149767467017,1237661149767467017;1237661435921563811;1237661435921629323,False,False,2,0.5684492738369133
3476,4,7,True,5,2.0250330000000005,0,1237667539085557915;1237667539085557903;1237667539085623427,1237667539085623427;1237667539085557915;1237667539085557903,False,False,0,0.34632635743110285
3602,4,7,True,3,1.1497330000000012,0,1237667782826000453;1237667782289260577;1237667781752324107,1237667782289260577;1237667782826000453;1237667781752324107,False,False,1,2.1687490129821114
